,0,1,2
377,data/uberduck-multispeakerwavs/827340_829500-18-06-2021_21-30-50.wav,if you honestly believe that the people,42
378,data/uberduck-multispeakerwavs/840360_842220-18-06-2021_21-30-50.wav,the same amount of people,42
379,data/uberduck-multispeakerwavs/842220_846750-18-06-2021_21-30-50.wav,who naively accept the second paper because they want to believe that dream,42
380,data/uberduck-multispeakerwavs/848010_851580-18-06-2021_21-30-50.wav,is the exact same amount of people who naively accept the first paper,42
381,data/uberduck-multispeakerwavs/851610_853920-18-06-2021_21-30-50.wav,because they want to believe dream dream treated.,42
382,data/uberduck-multispeakerwavs/853920_859950-18-06-2021_21-30-50.wav,just because a person agrees with you doesn't mean they've done the due diligence to have a justification for that agreement,42
383,data/uberduck-multispeakerwavs/860010_866910-18-06-2021_21-30-50.wav,as weird as it might sound to some people. the correctness of your conclusion does not speak to the correctness of your justification.,42
384,data/uberduck-multispeakerwavs/891210_893760-18-06-2021_21-30-50.wav,"and like i like the numbers, so i said it was four,",42
385,data/uberduck-multispeakerwavs/893910_901650-18-06-2021_21-30-50.wav,"so the girl had the correct answer, but at no point would you say this girl is doing the correct thing or her justification makes sense.",42
386,data/uberduck-multispeakerwavs/901650_903510-18-06-2021_21-30-50.wav,"this is what this person's suggesting, though",42
387,data/uberduck-multispeakerwavs/903510_910470-18-06-2021_21-30-50.wav,"it's only the people who are on the opposing side, who have just thrown up their hands and just believed the thing that they want to believe.",42
388,data/uberduck-multispeakerwavs/910770_912810-18-06-2021_21-30-50.wav,this is so naive.,42
389,data/uberduck-multispeakerwavs/913410_915810-18-06-2021_21-30-50.wav,this part down here is similarly stupid to me:,42
390,data/uberduck-multispeakerwavs/915960_919980-18-06-2021_21-30-50.wav,there's no easy solution. the best solution to me appears to be a long.,42
391,data/uberduck-multispeakerwavs/919980_921990-18-06-2021_21-30-50.wav,"educate, educate, educate,",42
392,data/uberduck-multispeakerwavs/922050_926940-18-06-2021_21-30-50.wav,"basic statistics should be part of a core curriculum, ideally more advanced as well.",42
393,data/uberduck-multispeakerwavs/926940_928110-18-06-2021_21-30-50.wav,even with,42
394,data/uberduck-multispeakerwavs/928110_929520-18-06-2021_21-30-50.wav,"a stats background,",42
395,data/uberduck-multispeakerwavs/929550_934950-18-06-2021_21-30-50.wav,you will not necessarily know what aspects of minecraft to include in an analysis,42
396,data/uberduck-multispeakerwavs/940980_945030-18-06-2021_21-30-50.wav,"you will not necessarily agree on what questions should be asked with your analysis,",42
397,data/uberduck-multispeakerwavs/969900_973560-18-06-2021_21-30-50.wav,people cannot be educated on literally everything,42
398,data/uberduck-multispeakerwavs/985620_994170-18-06-2021_21-30-50.wav,"has actual experts he can draw on either who have made public statements or he can choose to console personally, i just don't understand how he reached this conclusion.",42
399,data/uberduck-multispeakerwavs/994470_996900-18-06-2021_21-30-50.wav,"so as far as my statistical knowledge,",42
400,data/uberduck-multispeakerwavs/997020_999150-18-06-2021_21-30-50.wav,a it was many years ago,42
401,data/uberduck-multispeakerwavs/999420_1002630-18-06-2021_21-30-50.wav,"and b, it was not of the sort that is found in this paper.",42
402,data/uberduck-multispeakerwavs/1002840_1005330-18-06-2021_21-30-50.wav,"as i tried to express to dream in the interview,",42
403,data/uberduck-multispeakerwavs/1005450_1009650-18-06-2021_21-30-50.wav,not having sufficient knowledge in a field and attempting to read a paper,42
404,data/uberduck-multispeakerwavs/1009650_1012500-18-06-2021_21-30-50.wav,from that field is just gon na. have you get lost,42
405,data/uberduck-multispeakerwavs/1012530_1017510-18-06-2021_21-30-50.wav,the amount of times over the course of my being on youtube that i've seen videos that have included,42
406,data/uberduck-multispeakerwavs/1017510_1022880-18-06-2021_21-30-50.wav,papers about psychology and i've looked at those papers and gone? this person is speaking absolute nonsense.,42
407,data/uberduck-multispeakerwavs/1035360_1037640-18-06-2021_21-30-50.wav,i've looked and you've completely misunderstood,42
408,data/uberduck-multispeakerwavs/1037640_1039200-18-06-2021_21-30-50.wav,"everything that person said right there,",42
409,data/uberduck-multispeakerwavs/1039380_1042170-18-06-2021_21-30-50.wav,because you didn't have the sufficient background knowledge.,42
410,data/uberduck-multispeakerwavs/1042170_1045560-18-06-2021_21-30-50.wav,just perhaps you just haven't understood the language that is used in the paper,42
411,data/uberduck-multispeakerwavs/1045680_1049640-18-06-2021_21-30-50.wav,to know what that person actually said that and that's why the executive summary exists,42
412,data/uberduck-multispeakerwavs/1049640_1052610-18-06-2021_21-30-50.wav,is to try and state things in layman's terms,42
413,data/uberduck-multispeakerwavs/1052850_1058160-18-06-2021_21-30-50.wav,"to clarify i'm not saying you can't look at papers, i'm saying without sufficient background knowledge",42
414,data/uberduck-multispeakerwavs/1058160_1060440-18-06-2021_21-30-50.wav,attempting to go through the paper as a whole,42
415,data/uberduck-multispeakerwavs/1060440_1064940-18-06-2021_21-30-50.wav,"beyond the executive summary to try and find flaws within, it is just foolishness.",42
416,data/uberduck-multispeakerwavs/1065000_1071300-18-06-2021_21-30-50.wav,there'll be a far greater chance that you will simply misunderstand something and come to a wrong conclusion. then you will actually find a flaw,42
417,data/uberduck-multispeakerwavs/1071390_1079700-18-06-2021_21-30-50.wav,"in the conversation where i put forth my interpretation of what i read in the paper and dream said that was a different interpretation than what i had. i was not going to argue the point,",42
418,data/uberduck-multispeakerwavs/1079940_1081770-18-06-2021_21-30-50.wav,because i recognize this reality.,42
419,data/uberduck-multispeakerwavs/1081770_1090770-18-06-2021_21-30-50.wav,"i do not have sufficient education to fully understand everything said in those papers, which naturally will lead me to misunderstand things that can lead me astray in",42
420,data/uberduck-multispeakerwavs/1090980_1097490-18-06-2021_21-30-50.wav," such a scenario, you should be humble admit this to yourself: take a step back and wait until all the dust settles",42
421,data/uberduck-multispeakerwavs/1097880_1100550-18-06-2021_21-30-50.wav,"don't jump in mid conversation,",42
422,data/uberduck-multispeakerwavs/1102530_1103820-18-06-2021_21-30-50.wav,mid back and forth.,42
423,data/uberduck-multispeakerwavs/1104060_1109580-18-06-2021_21-30-50.wav,my statement on this issue was the most extremely begrudging you could ever possibly imagine to see.,42
424,data/uberduck-multispeakerwavs/1110030_1116060-18-06-2021_21-30-50.wav,"my statement was, if you forced me, literally forced me on pain of death, made me pick a side.",42
425,data/uberduck-multispeakerwavs/1116060_1117710-18-06-2021_21-30-50.wav,i would lean in this direction,42
426,data/uberduck-multispeakerwavs/1121190_1124010-18-06-2021_21-30-50.wav,"in issues where things are ambiguous or debated,",42
427,data/uberduck-multispeakerwavs/1125000_1127460-18-06-2021_21-30-50.wav,within topics that you don't have a full understanding of.,42
428,data/uberduck-multispeakerwavs/1127550_1130430-18-06-2021_21-30-50.wav,"it is always prudent to say, take a step back and wait.",42
429,data/uberduck-multispeakerwavs/1130490_1132230-18-06-2021_21-30-50.wav,reaching firm conclusions,42
430,data/uberduck-multispeakerwavs/1132410_1133520-18-06-2021_21-30-50.wav,will never help you,42
431,data/uberduck-multispeakerwavs/1133670_1142640-18-06-2021_21-30-50.wav,"position here. in the end, the mods being able to remove, runs based on reasonable suspicion is inherently required to maintain any speed running community to the sheer impossibility of verifying",42
432,data/uberduck-multispeakerwavs/1143270_1146060-18-06-2021_21-30-50.wav,this is what dream expressed in that interview.,42
433,data/uberduck-multispeakerwavs/1146210_1148340-18-06-2021_21-30-50.wav,the point that he tried to argue for,42
434,data/uberduck-multispeakerwavs/1148340_1150440-18-06-2021_21-30-50.wav,was there's a difference between,42
435,data/uberduck-multispeakerwavs/1153470_1155060-18-06-2021_21-30-50.wav,and that he's a cheater,42
436,data/uberduck-multispeakerwavs/1155090_1157730-18-06-2021_21-30-50.wav,"and technically those two things are different,",42
437,data/uberduck-multispeakerwavs/1158090_1161090-18-06-2021_21-30-50.wav,for most people they wouldn't be significantly different.,42
438,data/uberduck-multispeakerwavs/1161180_1163310-18-06-2021_21-30-50.wav,dreams specifically said in that interview,42
439,data/uberduck-multispeakerwavs/1163370_1166280-18-06-2021_21-30-50.wav,"that he doesn't believe the run should necessarily be reinstated,",42
440,data/uberduck-multispeakerwavs/1166370_1169250-18-06-2021_21-30-50.wav,that he agrees that a run if it looks suspicious enough,42
441,data/uberduck-multispeakerwavs/1169250_1170270-18-06-2021_21-30-50.wav,"should be removed,",42
442,data/uberduck-multispeakerwavs/1170420_1173390-18-06-2021_21-30-50.wav,his reasoning seems to be very similar to what you express here,42
443,data/uberduck-multispeakerwavs/1173900_1174950-18-06-2021_21-30-50.wav,ultimately,42
444,data/uberduck-multispeakerwavs/1174950_1183710-18-06-2021_21-30-50.wav,there has to be. some cutoff of improbability will you conclude them there might have been or must have been some foul play and you would take runs down for that reason alone.,42
445,data/uberduck-multispeakerwavs/1187220_1195140-18-06-2021_21-30-50.wav,"seems to have been expressed as in opposition to dream's position, rather than to be it itself. like i, i question: if this person is a troll",42
446,data/uberduck-multispeakerwavs/1208970_1211880-18-06-2021_21-30-50.wav,i doubt dream even cares about the run being on the board.,42
447,data/uberduck-multispeakerwavs/1223640_1230690-18-06-2021_21-30-50.wav,not being a youtuber or twitch streamer. you might be somewhat unaware how much money dream has,42
448,data/uberduck-multispeakerwavs/1230900_1232400-18-06-2021_21-30-50.wav,just over the last year,42
449,data/uberduck-multispeakerwavs/1232910_1234950-18-06-2021_21-30-50.wav,that man's main motivations,42
450,data/uberduck-multispeakerwavs/1234950_1236570-18-06-2021_21-30-50.wav,"is not going to be money,",42
451,data/uberduck-multispeakerwavs/1236570_1240080-18-06-2021_21-30-50.wav,"especially considering, regardless of the outcome of this issue,",42
452,data/uberduck-multispeakerwavs/1240080_1243380-18-06-2021_21-30-50.wav,he is still going to be making [ __ ] tons of money. i would be,42
453,data/uberduck-multispeakerwavs/1245060_1246260-18-06-2021_21-30-50.wav,any conclusion,42
454,data/uberduck-multispeakerwavs/1246350_1250880-18-06-2021_21-30-50.wav,"on this issue would actually have resulted in a meaningful drop in his income,",42
455,data/uberduck-multispeakerwavs/1250880_1255260-18-06-2021_21-30-50.wav,because the overwhelming vast majority of people who watch stream - this isn't even an issue.,42
456,data/uberduck-multispeakerwavs/1255710_1257000-18-06-2021_21-30-50.wav,they do not care,42
457,data/uberduck-multispeakerwavs/1279980_1284030-18-06-2021_21-30-50.wav,"simply simply, i believe, communicate that i did try to do my due diligence.",42
458,data/uberduck-multispeakerwavs/1295910_1297980-18-06-2021_21-30-50.wav,that they've only used the last six streams,42
459,data/uberduck-multispeakerwavs/1297980_1299180-18-06-2021_21-30-50.wav,quotes from the paper,42
460,data/uberduck-multispeakerwavs/1300920_1303500-18-06-2021_21-30-50.wav,it's mentioned multiple times and even has a,42
461,data/uberduck-multispeakerwavs/1303500_1306020-18-06-2021_21-30-50.wav,section dedicated to addressing that selection bias.,42
462,data/uberduck-multispeakerwavs/1314480_1319040-18-06-2021_21-30-50.wav,"if you don't remember every single thing in a very dense statistical paper,",42
463,data/uberduck-multispeakerwavs/1323930_1325040-18-06-2021_21-30-50.wav,"are you for real,",42
464,data/uberduck-multispeakerwavs/1325250_1329330-18-06-2021_21-30-50.wav,"my god even word searching, they say it twice and they have to put in brackets.",42
465,data/uberduck-multispeakerwavs/1329450_1332390-18-06-2021_21-30-50.wav,this is the number of streams that dream did by the way.,42
466,data/uberduck-multispeakerwavs/1332720_1338000-18-06-2021_21-30-50.wav,"like i just re-listened to this section, i'm not even sure i said what this person is claiming that i said.",42
467,data/uberduck-multispeakerwavs/1338270_1342800-18-06-2021_21-30-50.wav,"i do certainly say that i didn't know there were five more streams until it was mentioned by dream,",42
468,data/uberduck-multispeakerwavs/1347840_1355610-18-06-2021_21-30-50.wav,certainly just because i didn't understand or remember something about something that i read you know now many days ago doesn't necessarily mean i have never read it.,42
469,data/uberduck-multispeakerwavs/1355820_1363140-18-06-2021_21-30-50.wav,"is especially because in the other videos i do make references to the paper direct quotes from it. i talk about it directly, meaning i have to have read it.",42
470,data/uberduck-multispeakerwavs/1363380_1367250-18-06-2021_21-30-50.wav,this is just a very weird statement for a person make especially to get so many,42
471,data/uberduck-multispeakerwavs/1369260_1375890-18-06-2021_21-30-50.wav,this whole interview really adds nothing to the conversation that didn't really exist and it's just dream reinforcing the same issues he's had since,42
472,data/uberduck-multispeakerwavs/1382910_1391700-18-06-2021_21-30-50.wav,"i am frankly flawed that a person could believe a two and a half hour interview with 35 questions written at the time by a person who believed in the guilt of the one he was interviewing,",42
473,data/uberduck-multispeakerwavs/1391730_1393530-18-06-2021_21-30-50.wav,gave no useful information.,42
474,data/uberduck-multispeakerwavs/1395780_1401330-18-06-2021_21-30-50.wav,"that's all well and good, but for vibe to have apparently changed his mind based on this conversation about nothing is disappointing, to say the least.",42
475,data/uberduck-multispeakerwavs/1401420_1407180-18-06-2021_21-30-50.wav,i was already sliding away from higher levels of confidence before this conversation begun.,42
476,data/uberduck-multispeakerwavs/1407420_1409070-18-06-2021_21-30-50.wav,there were multiple reasons for this,42
477,data/uberduck-multispeakerwavs/1409070_1412700-18-06-2021_21-30-50.wav,talking to the original statistician and find them to be not particularly helpful,42
478,data/uberduck-multispeakerwavs/1412700_1415820-18-06-2021_21-30-50.wav,"errors in the original video made by geo,",42
479,data/uberduck-multispeakerwavs/1415940_1421280-18-06-2021_21-30-50.wav,including how i believed the actual stats were presented. as in what question they were asking at all,42
480,data/uberduck-multispeakerwavs/1421460_1425660-18-06-2021_21-30-50.wav,"that, upon reflection, i didn't think i had sufficient reason to be confident",42
481,data/uberduck-multispeakerwavs/1426410_1429350-18-06-2021_21-30-50.wav,"the evidence that i considered worthy of confidence previously,",42
482,data/uberduck-multispeakerwavs/1429470_1431660-18-06-2021_21-30-50.wav,that i had unanswered questions,42
483,data/uberduck-multispeakerwavs/1431660_1433970-18-06-2021_21-30-50.wav,"upon watching dreams, response, video",42
484,data/uberduck-multispeakerwavs/1434030_1440270-18-06-2021_21-30-50.wav,"and just in general, realizing that i don't have a real, sufficient reason to come down hard in regards to any",42
485,data/uberduck-multispeakerwavs/1440270_1441320-18-06-2021_21-30-50.wav,position on this issue,42
486,data/uberduck-multispeakerwavs/1441620_1442790-18-06-2021_21-30-50.wav,"talking to dream,",42
487,data/uberduck-multispeakerwavs/1442940_1447590-18-06-2021_21-30-50.wav,it is very easy to think negative things about a person that you've never met.,42
488,data/uberduck-multispeakerwavs/1447740_1454910-18-06-2021_21-30-50.wav,"one predictor, for example, of racist tendencies or racist views of others is simply never having met those people,",42
489,data/uberduck-multispeakerwavs/1454970_1461690-18-06-2021_21-30-50.wav,"the more you interact with people of an opposing race, the more likely you're going to have higher opinions of them more positive opinions.",42
490,data/uberduck-multispeakerwavs/1465260_1472250-18-06-2021_21-30-50.wav,"some boogie man that you've never seen is the worst person in life, but when you talk to them and realize they're, just a guy in dream's case",42
491,data/uberduck-multispeakerwavs/1474590_1476330-18-06-2021_21-30-50.wav,"got very popular a year ago,",42
492,data/uberduck-multispeakerwavs/1476720_1477950-18-06-2021_21-30-50.wav,"he's just a guy,",42
493,data/uberduck-multispeakerwavs/1478130_1479840-18-06-2021_21-30-50.wav,it's very hard to look at this person,42
494,data/uberduck-multispeakerwavs/1484010_1485630-18-06-2021_21-30-50.wav,very hard to continue,42
495,data/uberduck-multispeakerwavs/1485630_1486650-18-06-2021_21-30-50.wav,"with that kind of reasoning,",42
496,data/uberduck-multispeakerwavs/1497450_1499820-18-06-2021_21-30-50.wav,that is what motivates you that seems plausible,42
497,data/uberduck-multispeakerwavs/1500750_1502580-18-06-2021_21-30-50.wav,"i hadn't thought about it. that way before,",42
498,data/uberduck-multispeakerwavs/1507050_1509570-18-06-2021_21-30-50.wav,dream you are correct. they are wrong,42
499,data/uberduck-multispeakerwavs/1509750_1512090-18-06-2021_21-30-50.wav,"dream. you are correct, i am wrong.",42
500,data/uberduck-multispeakerwavs/1512330_1516530-18-06-2021_21-30-50.wav,"i say if what you say is true, then i can understand x.",42
501,data/uberduck-multispeakerwavs/1516680_1520700-18-06-2021_21-30-50.wav,"people do not like that. i did not grill dream more on his answers,",42
502,data/uberduck-multispeakerwavs/1537680_1541070-18-06-2021_21-30-50.wav,only so much you can present. in an interview,42
503,data/uberduck-multispeakerwavs/1541190_1544340-18-06-2021_21-30-50.wav,once he's answered the question he's answered the question.,42
504,data/uberduck-multispeakerwavs/1544340_1547040-18-06-2021_21-30-50.wav,i was there for two and a half hours.,42
505,data/uberduck-multispeakerwavs/1547220_1549830-18-06-2021_21-30-50.wav,how long did you think the interview should go for,42
506,data/uberduck-multispeakerwavs/1551060_1557510-18-06-2021_21-30-50.wav,"if i drilled down unnecessarily on every word, he said in that interview the interview would have been like 10 hours long.",42
507,data/uberduck-multispeakerwavs/1557510_1558680-18-06-2021_21-30-50.wav,"it wouldn't have finished,",42
508,data/uberduck-multispeakerwavs/1558770_1560960-18-06-2021_21-30-50.wav,there's only so much. i can do,42
509,data/uberduck-multispeakerwavs/1561200_1565430-18-06-2021_21-30-50.wav,please keep in mind that watching an interview sitting comfortably,42
510,data/uberduck-multispeakerwavs/1567260_1572240-18-06-2021_21-30-50.wav,engaged listening to the words as they flow over you. this is a very different,42
511,data/uberduck-multispeakerwavs/1572360_1575360-18-06-2021_21-30-50.wav,from the one that you're in actually doing the interview,42
512,data/uberduck-multispeakerwavs/1575360_1577460-18-06-2021_21-30-50.wav,attempting to follow what is going on,42
513,data/uberduck-multispeakerwavs/1577520_1579230-18-06-2021_21-30-50.wav,thinking of rebuttals,42
514,data/uberduck-multispeakerwavs/1579230_1583730-18-06-2021_21-30-50.wav,"thinking of where you want this conversation to go next reading notes, while listening,",42
515,data/uberduck-multispeakerwavs/1583850_1588170-18-06-2021_21-30-50.wav,"it is very easy to be critical of an interview while you're not doing it,",42
516,data/uberduck-multispeakerwavs/1600170_1606470-18-06-2021_21-30-50.wav,when you try to think about what i could have done. think was it reasonable for him to have done this,42
517,data/uberduck-multispeakerwavs/1606470_1610700-18-06-2021_21-30-50.wav,"because i could always have done other things, but was it reasonable",42
518,data/uberduck-multispeakerwavs/1610880_1615440-18-06-2021_21-30-50.wav,"or if you had, that expectation? was that expectation reasonable to have",42
519,data/uberduck-multispeakerwavs/1615980_1619790-18-06-2021_21-30-50.wav,"this comment? i think, highlights what is likely motivating all these people.",42
520,data/uberduck-multispeakerwavs/1626840_1627980-18-06-2021_21-30-50.wav,way to admit,42
521,data/uberduck-multispeakerwavs/1627980_1632990-18-06-2021_21-30-50.wav,that you have a bias and you aren't even casually interested in hearing another perspective.,42
522,data/uberduck-multispeakerwavs/1633290_1638630-18-06-2021_21-30-50.wav,you aren't even casually interested in having your mind changed on the issue. why are you here?,42
523,data/uberduck-multispeakerwavs/1638630_1640100-18-06-2021_21-30-50.wav,why are you commenting,42
524,data/uberduck-multispeakerwavs/1640100_1642320-18-06-2021_21-30-50.wav,why even click the video in the first place?,42
525,data/uberduck-multispeakerwavs/1656120_1663320-18-06-2021_21-30-50.wav,"consult pi experts etc. after his initial twitter tantrum, it's not surprising that he can maintain a level-headed conversation for two hours",42
526,data/uberduck-multispeakerwavs/1722120_1728660-18-06-2021_21-30-50.wav,"interview, a person who is innocent and a person who's pretending to be innocent, look very similar.",42
527,data/uberduck-multispeakerwavs/1728900_1731600-18-06-2021_21-30-50.wav,anyone who's played among us will attest that,42
528,data/uberduck-multispeakerwavs/1731600_1734660-18-06-2021_21-30-50.wav,"a person who's trying to be innocent, even though they're guilty",42
529,data/uberduck-multispeakerwavs/1739520_1745190-18-06-2021_21-30-50.wav,"anyone who's played among us would have found themselves chucked out the airlock, while just trying to explain how they're innocent",42
530,data/uberduck-multispeakerwavs/1757910_1767150-18-06-2021_21-30-50.wav,i initially did put weight on a character assessment of dream to make myself more confident that he cheated it's simply the more that i reflected upon this. i realized that i was putting,42
531,data/uberduck-multispeakerwavs/1770060_1774350-18-06-2021_21-30-50.wav,i was judging him too much by how i would act rather than how i think,42
532,data/uberduck-multispeakerwavs/1774350_1777920-18-06-2021_21-30-50.wav,a general person would act or how i think a person could act.,42
533,data/uberduck-multispeakerwavs/1790010_1794060-18-06-2021_21-30-50.wav,plausible reasons why he could have done what he did without being a cheater,42
534,data/uberduck-multispeakerwavs/1794060_1795230-18-06-2021_21-30-50.wav,i didn't say,42
535,data/uberduck-multispeakerwavs/1796130_1798350-18-06-2021_21-30-50.wav,"those were you, your motivations. i said",42
536,data/uberduck-multispeakerwavs/1798350_1799790-18-06-2021_21-30-50.wav,this does seem plausible,42
537,data/uberduck-multispeakerwavs/1799790_1800810-18-06-2021_21-30-50.wav,"because they were,",42
538,data/uberduck-multispeakerwavs/1801140_1803090-18-06-2021_21-30-50.wav,he did give plausible reasons,42
539,data/uberduck-multispeakerwavs/1803420_1806420-18-06-2021_21-30-50.wav,"for why he could have acted as he did, while being innocent",42
540,data/uberduck-multispeakerwavs/1806750_1811760-18-06-2021_21-30-50.wav,and without additional information to the contrary. to show that he lied all i can sit,42
541,data/uberduck-multispeakerwavs/1811760_1814550-18-06-2021_21-30-50.wav,"well. i can't say for certain: if what you're saying is true,",42
542,data/uberduck-multispeakerwavs/1814550_1816770-18-06-2021_21-30-50.wav,"but you have presented a plausible narrative,",42
543,data/uberduck-multispeakerwavs/1818750_1824900-18-06-2021_21-30-50.wav,i can't bring further evidence for a narrative where you could only have been motivated by your desire to hide your cheating,42
544,data/uberduck-multispeakerwavs/1825260_1826610-18-06-2021_21-30-50.wav,and therefore i'm stuck,42
545,data/uberduck-multispeakerwavs/1826760_1828620-18-06-2021_21-30-50.wav,until further evidence presents itself,42
546,data/uberduck-multispeakerwavs/1829190_1832580-18-06-2021_21-30-50.wav,is again after watching about half of the video now,42
547,data/uberduck-multispeakerwavs/1832580_1834260-18-06-2021_21-30-50.wav,skipping through various parts,42
548,data/uberduck-multispeakerwavs/1834260_1836300-18-06-2021_21-30-50.wav,you can fairly conclude as twofold.,42
549,data/uberduck-multispeakerwavs/1836510_1840800-18-06-2021_21-30-50.wav,so many people had no real interest in what dream had to say.,42
550,data/uberduck-multispeakerwavs/1841160_1843170-18-06-2021_21-30-50.wav,they came there specifically,42
551,data/uberduck-multispeakerwavs/1843170_1850220-18-06-2021_21-30-50.wav,to find the guy who doesn't like dream. who's been beating up on dream to find out more ways that he's been beaten up on dream.,42
552,data/uberduck-multispeakerwavs/1858860_1865340-18-06-2021_21-30-50.wav,"of course you have to skip through, because it's gon na make you uncomfortable when a guy, you think is a mole monster, is",42
553,data/uberduck-multispeakerwavs/1865340_1866660-18-06-2021_21-30-50.wav,looks like a normal,42
554,data/uberduck-multispeakerwavs/1866660_1867890-18-06-2021_21-30-50.wav,"having a conversation,",42
555,data/uberduck-multispeakerwavs/1868100_1869810-18-06-2021_21-30-50.wav,as i expressed in my opinion comments,42
556,data/uberduck-multispeakerwavs/1869810_1871670-18-06-2021_21-30-50.wav,"if additional evidence comes up,",42
557,data/uberduck-multispeakerwavs/1871850_1873890-18-06-2021_21-30-50.wav,that is more suggestive of dreams,42
558,data/uberduck-multispeakerwavs/1873920_1875600-18-06-2021_21-30-50.wav,i will change my mind again.,42
559,data/uberduck-multispeakerwavs/1875600_1877310-18-06-2021_21-30-50.wav,you can't expect more of me.,42
560,data/uberduck-multispeakerwavs/1877610_1881570-18-06-2021_21-30-50.wav,i am sorry that i do not dogmatically believe what you want me to believe,42
561,data/uberduck-multispeakerwavs/1881840_1884390-18-06-2021_21-30-50.wav,when i do not believe i have sufficient reason to do so.,42
562,data/uberduck-multispeakerwavs/1884750_1885770-18-06-2021_21-30-50.wav,i am sorry,42
563,data/uberduck-multispeakerwavs/1886070_1889760-18-06-2021_21-30-50.wav,so i want to address this thing here. um attempted crab manipulation,42
564,data/uberduck-multispeakerwavs/1889760_1892160-18-06-2021_21-30-50.wav,"um, as i try to show at the top.",42
565,data/uberduck-multispeakerwavs/1892220_1894380-18-06-2021_21-30-50.wav,people aren't just manipulative,42
566,data/uberduck-multispeakerwavs/1894440_1895850-18-06-2021_21-30-50.wav,"when they're guilty,",42
567,data/uberduck-multispeakerwavs/1895910_1902660-18-06-2021_21-30-50.wav,"because among us is popular. drawing parallels to that game is is useful. um, if you're a crew and people suspect you",42
568,data/uberduck-multispeakerwavs/1902870_1905330-18-06-2021_21-30-50.wav,you aren't just gon na go about,42
569,data/uberduck-multispeakerwavs/1905330_1907790-18-06-2021_21-30-50.wav,what you would normally do. if no one suspected you,42
570,data/uberduck-multispeakerwavs/1907790_1913760-18-06-2021_21-30-50.wav,"once you go, you go. oh well, i'll, hang out with this person, this person doesn't seem. so if i hang out with them, they'll realize that i'm",42
571,data/uberduck-multispeakerwavs/1913880_1918500-18-06-2021_21-30-50.wav,you are changing your behavior in a way to highlight your innocence.,42
572,data/uberduck-multispeakerwavs/1918590_1922670-18-06-2021_21-30-50.wav,"i'll say it again, as i try to express in the video if you are sufficiently motivated,",42
573,data/uberduck-multispeakerwavs/1922670_1928370-18-06-2021_21-30-50.wav,"you can always find some justification as to why a person would have acted, the way that they did",42
574,data/uberduck-multispeakerwavs/1928370_1929870-18-06-2021_21-30-50.wav,an innocent person.,42
575,data/uberduck-multispeakerwavs/1929870_1933680-18-06-2021_21-30-50.wav,"why would they engage in manipulation, tactics on youtube of all places,",42
576,data/uberduck-multispeakerwavs/1933710_1936260-18-06-2021_21-30-50.wav,"well, you're talking to millions of people",42
577,data/uberduck-multispeakerwavs/1937250_1945500-18-06-2021_21-30-50.wav,"wide plethora of different understandings motivations biases, how much of the video that they're actually going to watch if your goal is to have as many people",42
578,data/uberduck-multispeakerwavs/1945500_1946520-18-06-2021_21-30-50.wav,as possible,42
579,data/uberduck-multispeakerwavs/1946820_1948410-18-06-2021_21-30-50.wav,"be convinced of your innocence,",42
580,data/uberduck-multispeakerwavs/1948410_1950090-18-06-2021_21-30-50.wav,why would you waste time,42
581,data/uberduck-multispeakerwavs/1950450_1952190-18-06-2021_21-30-50.wav,being as fair as possible,42
582,data/uberduck-multispeakerwavs/1952190_1953990-18-06-2021_21-30-50.wav,a position that you know is false?,42
583,data/uberduck-multispeakerwavs/1954050_1959240-18-06-2021_21-30-50.wav,"some of these posts are so misleading like this one, for example, it's purely a matter of occam's razor.",42
584,data/uberduck-multispeakerwavs/1959240_1960410-18-06-2021_21-30-50.wav,"what is more plausible,",42
585,data/uberduck-multispeakerwavs/1960410_1962030-18-06-2021_21-30-50.wav,"some person cheated on a game,",42
586,data/uberduck-multispeakerwavs/1962030_1966620-18-06-2021_21-30-50.wav,or did he achieve something so absurd that it would be comparable to winning the lottery several times in a row,42
587,data/uberduck-multispeakerwavs/1966620_1968300-18-06-2021_21-30-50.wav,or something else equally bizarre.,42
588,data/uberduck-multispeakerwavs/1972350_1976310-18-06-2021_21-30-50.wav,"obviously, the possible explanation for the situation we find ourselves in isn't a binary.",42
589,data/uberduck-multispeakerwavs/1976310_1981950-18-06-2021_21-30-50.wav,you can always phrase things in a dishonest way to make things seem less likely for the opposing point of view.,42
590,data/uberduck-multispeakerwavs/1983240_1984560-18-06-2021_21-30-50.wav,what are the odds that,42
591,data/uberduck-multispeakerwavs/1984560_1986270-18-06-2021_21-30-50.wav,one of the most successful,42
592,data/uberduck-multispeakerwavs/1986390_1988190-18-06-2021_21-30-50.wav,minecraft content creators,42
593,data/uberduck-multispeakerwavs/1988310_1991310-18-06-2021_21-30-50.wav,cheated with the seemingly expressed goal,42
594,data/uberduck-multispeakerwavs/1991310_1994460-18-06-2021_21-30-50.wav,"of merely saving themselves time, not in the speed run,",42
595,data/uberduck-multispeakerwavs/1994790_1997520-18-06-2021_21-30-50.wav,but in the amount of runs that they would need to do,42
596,data/uberduck-multispeakerwavs/1997520_1999380-18-06-2021_21-30-50.wav,to get the outcomes that they did,42
597,data/uberduck-multispeakerwavs/1999440_2003010-18-06-2021_21-30-50.wav,doing this to apparently get a fifth place position,42
